id,budget,revenue,release_year,original_title,vote_count,keywords
102382,200000000,705717432,2014,The Amazing Spider-Man 2,2813,not_novel
137113,178000000,370541256,2014,Edge of Tomorrow,3267,not_novel
228967,44000000,11305175,2014,The Interview,1657,not_novel
190859,58800000,542307423,2014,American Sniper,3004,not_novel
147441,140000000,268031828,2014,Exodus: Gods and Kings,1377,not_novel
124905,160000000,529076069,2014,Godzilla,2169,not_novel
102651,180000000,758410378,2014,Maleficent,2928,not_novel
254904,15000000,32556119,2014,The November Man,481,not_novel
242512,5000000,102529779,2014,Ouija,569,not_novel
82702,145000000,609123048,2014,How to Train Your Dragon 2,2152,not_novel
270303,2000000,13500000,2014,It Follows,1003,not_novel
138103,90000000,206172544,2014,The Expendables 3,1275,not_novel
137106,60000000,469160692,2014,The Lego Movie,2268,not_novel
72784,13000000,0,2014,The Loft,291,not_novel
68737,95000000,114178613,2014,Seventh Son,675,not_novel
266856,15000000,121201940,2014,The Theory of Everything,1960,not_novel
193893,17000000,136621271,2014,Let's Be Cops,912,not_novel
49017,70000000,215529201,2014,Dracula Untold,1666,not_novel
270946,132000000,373552094,2014,Penguins of Madagascar,939,not_novel
224141,50000000,212902372,2014,Into the Woods,1095,not_novel
53182,110000000,337580051,2014,300: Rise of an Empire,1664,not_novel
227156,25000000,66980456,2014,The Giver,1151,not_novel
187017,50000000,188441614,2014,22 Jump Street,2416,not_novel
169917,28000000,53181600,2014,A Walk Among the Tombstones,823,based on novel
116149,55000000,259207227,2014,Paddington,606,not_novel
284276,7000000,2360281,2014,Cake,255,not_novel
212778,11000000,45967935,2014,Chef,866,not_novel
238636,9000000,108782847,2014,The Purge: Anarchy,1126,not_novel
218043,16000000,19682924,2014,Left Behind,253,not_novel
85350,4000000,44349000,2014,Boyhood,1343,not_novel
241239,20000000,12007070,2014,A Most Violent Year,384,not_novel
184315,100000000,243400000,2014,Hercules,1215,not_novel
86834,125000000,362637473,2014,Noah,1589,not_novel
205587,50000000,83719388,2014,The Judge,974,not_novel
232672,40000000,123494610,2014,Blended,720,not_novel
195589,18000000,268157400,2014,Neighbors,1829,not_novel
249164,11000000,78874843,2014,If I Stay,856,not_novel
243683,45000000,86165646,2014,Step Up All In,421,not_novel
200727,0,4439431,2014,"Love, Rosie",904,based on novel
222935,12000000,305151265,2014,The Fault in Our Stars,2389,not_novel
244267,0,336472,2014,I Origins,652,not_novel
168530,25000000,153997819,2014,Ride Along,634,not_novel
244761,0,1075178,2014,The Captive,218,not_novel
171274,20000000,11110975,2014,Inherent Vice,552,based on novel
137094,60000000,50549107,2014,Jack Ryan: Shadow Recruit,873,not_novel
225574,50000000,222809600,2014,Non-Stop,1648,not_novel
262543,7000000,0,2014,Autómata,436,not_novel
321068,0,0,2014,Mythica: A Quest for Heroes,29,not_novel
154400,12600000,18658381,2014,The Drop,583,not_novel
97020,120000000,239379423,2014,RoboCop,1709,not_novel
157353,100000000,103039258,2014,Transcendence,1555,not_novel
193610,40000000,196781193,2014,The Other Woman,1056,not_novel
82703,145000000,272912430,2014,Mr. Peabody & Sherman,592,not_novel
286532,0,0,2014,A Merry Friggin' Christmas,32,not_novel
189,65000000,39407616,2014,Sin City: A Dame to Kill For,857,not_novel
297270,0,0,2014,Tinker Bell and the Legend of the NeverBeast,177,not_novel
172385,103000000,500188435,2014,Rio 2,659,not_novel
100042,40000000,169837010,2014,Dumb and Dumber To,790,not_novel
204922,0,15060457,2014,Before I Go to Sleep,470,not_novel
152760,70000000,154984035,2014,The Monuments Men,1083,not_novel
227306,65000000,163442937,2014,Unbroken,981,not_novel
273895,20000000,66787908,2014,Selma,580,not_novel
265177,4900000,3494070,2014,Mommy,389,not_novel
255343,17000000,0,2014,Escobar: Paradise Lost,180,not_novel
175112,0,20300000,2014,Tinker Bell and the Pirate Fairy,190,not_novel
228970,15000000,52501541,2014,Wild,677,not_novel
76649,130000000,117831631,2014,Pompeii,837,not_novel
239571,26000000,35926213,2014,The Best of Me,535,not_novel
196867,65000000,133821816,2014,Annie,331,not_novel
207933,0,0,2014,Stonehearst Asylum,247,not_novel
228326,50000000,97437106,2014,The Book of Life,531,not_novel
239563,13000000,54837234,2014,St. Vincent,531,not_novel
136797,66000000,203277636,2014,Need for Speed,1117,not_novel
286554,0,18612,2014,Two Night Stand,466,not_novel
262338,0,0,2014,Good People,121,based on novel
170687,60000000,108255770,2014,The Boxtrolls,498,based on novel
87093,10000000,28883511,2014,Big Eyes,710,not_novel
241254,18000000,266586800,2014,The Prince,165,not_novel
246080,0,1171559,2014,Black Sea,258,not_novel
110416,0,857522,2014,Song of the Sea,263,not_novel
253980,0,0,2014,Marvel One-Shot: All Hail the King,72,not_novel
242095,4000000,600896,2014,The Signal,400,not_novel
157825,0,0,2014,White Bird in a Blizzard,195,not_novel
216282,50000000,160602194,2014,Into the Storm,572,not_novel
289720,25000000,0,2014,Outcast,87,not_novel
192102,28000000,0,2014,3 Days to Kill,668,not_novel
218836,50000000,151165787,2014,Planes: Fire & Rescue,223,not_novel
252178,0,1625847,2014,'71,274,not_novel
144336,35000000,17508518,2014,Sabotage,422,not_novel
188161,0,0,2014,A Million Ways to Die in the West,1074,not_novel
255157,0,0,2014,The Forger,74,not_novel
171372,0,645186,2014,Frank,443,not_novel
244506,1000000,0,2014,Camp X-Ray,232,not_novel
136835,13200000,53830415,2014,No Good Deed,105,not_novel
284293,5000000,41797583,2014,Still Alice,725,not_novel
256274,5000000,40100000,2014,"As Above, So Below",501,not_novel
87492,24000000,12096300,2014,Foxcatcher,645,not_novel
277547,0,0,2014,Playing It Cool,171,not_novel
226857,20000000,34077920,2014,Endless Love,357,not_novel
157845,12250000,2295423,2014,The Rover,164,not_novel
271674,15000000,9104716,2014,Suite Française,161,based on novel
192149,0,4507463,2014,The Two Faces of January,175,not_novel
187596,15000000,59209,2014,Walk of Shame,402,not_novel
181886,0,3396726,2014,Enemy,629,not_novel
250546,6500000,255273813,2014,Annabelle,827,not_novel
328763,0,0,2014,Echoes,11,not_novel
100241,65000000,71154592,2014,"I, Frankenstein",501,not_novel
225565,8000000,26049082,2014,That Awkward Moment,713,not_novel
192132,0,0,2014,Palo Alto,240,not_novel
200505,27000000,28831145,2014,Draft Day,207,not_novel
254473,28000000,68896829,2014,Brick Mansions,476,not_novel
242224,2000000,6676471,2014,The Babadook,1089,not_novel
286519,0,0,2014,Boychoir,42,not_novel
164251,0,176391,2014,Serena,190,not_novel
284689,0,1822250,2014,Testament of Youth,151,not_novel
250066,10000000,0,2014,American Heist,116,not_novel
169298,3000000,0,2014,Bullet,20,not_novel
244772,0,5284309,2014,The Skeleton Twins,208,not_novel
260339,0,0,2014,Salting the Battlefield,19,not_novel
283384,0,0,2014,The Calling,52,not_novel
137321,60000000,30800231,2014,Winter's Tale,327,based on novel
234200,0,7523634,2014,Pride,288,not_novel
244264,0,0,2014,Laggies,279,not_novel
241848,5000000,2367161,2014,The Guest,402,not_novel
238215,0,0,2014,The Cobbler,364,not_novel
188166,0,258384,2014,Blue Ruin,263,not_novel
253344,0,0,2014,How to Make Love Like an Englishman,102,not_novel
256917,22500000,15520023,2014,The Water Diviner,287,not_novel
171424,5000000,6833445,2014,The Green Inferno,194,not_novel
229297,0,32339326,2014,Magic in the Moonlight,464,not_novel
192712,0,0,2014,Kite,55,not_novel
218778,28000000,100654149,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",380,based on novel
239678,19800000,41296320,2014,This Is Where I Leave You,377,based on novel
264656,16000000,2429989,2014,The Homesman,150,not_novel
294652,0,0,2014,Son of a Gun,193,not_novel
244509,0,427418,2014,Cold in July,153,not_novel
146015,0,200406,2014,The Double,217,not_novel
227783,0,0,2014,The Nut Job,233,not_novel
327833,9000000,0,2014,Skin Trade,33,not_novel
151368,0,0,2014,Open Windows,130,not_novel
230179,8500000,7500000,2014,Big Game,261,not_novel
242076,0,56574,2014,The Bag Man,83,not_novel
209451,40000000,67347013,2014,Jersey Boys,181,not_novel
222899,12500000,49002684,2014,About Last Night,165,not_novel
198185,25000000,38307627,2014,Million Dollar Arm,182,not_novel
231576,5500000,5483299,2014,Wish I Was Here,192,not_novel
244539,6700000,1430655,2014,Infinitely Polar Bear,76,not_novel
287587,0,108808,2014,Adult Beginners,61,not_novel
285135,0,0,2014,Zodiac,17,not_novel
283350,0,37151,2014,Before We Go,319,not_novel
97370,13300000,5380251,2014,Under the Skin,704,not_novel
177494,6000000,3485127,2014,Veronica Mars,323,not_novel
254375,0,1124445,2014,Hector and the Search for Happiness,207,not_novel
235260,22000000,67800064,2014,Son of God,61,not_novel
250657,0,0,2014,Fed Up,73,not_novel
242643,0,4571025,2014,Batman: Assault on Arkham,182,not_novel
242042,6000000,15071,2014,Barefoot,129,not_novel
217993,3500000,5155325,2014,Justice League: War,141,not_novel
157834,8500000,770706,2014,The Zero Theorem,232,not_novel
253306,0,0,2014,Housebound,217,not_novel
288281,0,0,2014,A Good Marriage,66,not_novel
232679,15000000,30127963,2014,When the Game Stands Tall,94,not_novel
260202,0,0,2014,Turks & Caicos,24,not_novel
256835,0,0,2014,Toy Story That Time Forgot,169,not_novel
293299,0,0,2014,Feast,318,not_novel
289891,0,0,2014,Jackie & Ryan,24,not_novel
270302,0,2146041,2014,The Riot Club,238,not_novel
251852,0,0,2014,The Scribbler,28,not_novel
215211,30000000,0,2014,Grace of Monaco,138,not_novel
177047,2000000,48390,2014,Decoding Annie Parker,23,not_novel
276844,0,0,2014,The Little Death,99,not_novel
226448,1000000,0,2014,In Your Eyes,170,not_novel
255268,5500000,0,2014,Bad Ass 2: Bad Asses,57,not_novel
297596,15000000,0,2014,Dying of the Light,83,not_novel
193612,200000,17834867,2014,The Quiet Ones,147,not_novel
242310,21000000,0,2014,Tokarev,204,not_novel
157849,15000000,31554855,2014,A Most Wanted Man,393,not_novel
284296,0,25434291,2014,Top Five,152,not_novel
239566,0,31911598,2014,Get on Up,105,not_novel
282813,6500000,13865435,2014,The Pyramid,234,not_novel
184346,30000000,0,2014,Deliver Us from Evil,474,not_novel
246860,6600000,1554000,2014,Clouds of Sils Maria,173,not_novel
245916,5000000,2450846,2014,Kill the Messenger,247,not_novel
273271,0,0,2014,Time Lapse,198,not_novel
245906,0,111996,2014,She’s Funny That Way,162,not_novel
246741,0,0,2014,What We Do in the Shadows,490,not_novel
276902,5000000,0,2014,Cut Bank,52,not_novel
254191,1000000,9318,2014,Honeymoon,137,not_novel
253312,0,0,2014,Space Station 76,55,not_novel
210479,2000000,4635300,2014,Locke,480,not_novel
246400,0,0,2014,"20,000 Days on Earth",46,not_novel
227735,36000000,52424533,2014,Dolphin Tale 2,63,not_novel
206821,0,0,2014,The Longest Week,86,not_novel
152790,0,0,2014,The Angriest Man in Brooklyn,112,not_novel
244536,0,0,2014,Hellion,26,not_novel
288158,1000000,26501323,2014,The Woman in Black 2: Angel of Death,270,based on novel
203834,0,0,2014,Jessabelle,181,not_novel
145220,50000000,80383113,2014,Muppets Most Wanted,222,not_novel
258750,0,0,2014,Gun Woman,19,not_novel
297608,0,0,2014,The Taking of Deborah Logan,184,not_novel
246403,2800000,1826705,2014,Tusk,206,not_novel
243684,0,461162,2014,"Men, Women & Children",248,not_novel
287426,0,0,2014,Shelter,18,not_novel
303623,0,0,2014,Hello Ladies: The Movie,36,not_novel
228496,600000,0,2014,Sx_Tape,19,not_novel
276843,0,0,2014,What We Did on Our Holiday,109,not_novel
269173,0,0,2014,The Anomaly,104,not_novel
286521,6000000,1020921,2014,5 Flights Up,56,not_novel
184345,0,0,2014,A Haunted House 2,251,not_novel
271714,0,28641776,2014,Love & Mercy,162,not_novel
236751,12000000,101332962,2014,Heaven is for Real,159,based on novel
251994,5000000,0,2014,Reach Me,24,not_novel
243568,0,0,2014,Lizzie Borden Took An Ax,29,not_novel
145221,0,0,2014,Monsters: Dark Continent,60,not_novel
157823,0,0,2014,Night Moves,64,not_novel
242022,0,0,2014,The Inbetweeners 2,156,not_novel
285733,0,0,2014,Barbie and the Secret Door,14,not_novel
284294,0,0,2014,Time Out of Mind,31,not_novel
293310,0,0,2014,Citizenfour,363,not_novel
283227,0,0,2014,A Little Chaos,151,not_novel
214314,0,0,2014,Bears,51,not_novel
188207,70000000,61279452,2014,The Legend of Hercules,399,not_novel
157851,0,1338365,2014,Maps to the Stars,255,not_novel
254474,0,14947,2014,Zombeavers,124,not_novel
253235,30000000,25312387,2014,And So It Goes,111,not_novel
245700,0,5405500,2014,Mr. Turner,143,not_novel
258805,0,0,2014,Bad Johnson,32,not_novel
290555,18000000,0,2014,Wolves,42,not_novel
313867,0,0,2014,Roald Dahl's Esio Trot,25,not_novel
203739,0,0,2014,Vampire Academy,402,not_novel
157829,0,985007,2014,The Disappearance of Eleanor Rigby: Them,74,not_novel
250538,0,0,2014,The Good Lie,149,not_novel
256731,0,0,2014,Bad Country,65,not_novel
312791,3150000,0,2014,GirlHouse,62,not_novel
253272,0,0,2014,The Mule,34,not_novel
193726,0,7171,2014,ABCs of Death 2,44,not_novel
248504,0,0,2014,Sharknado 2: The Second One,105,not_novel
244268,0,2262223,2014,Love Is Strange,68,not_novel
267863,0,0,2014,Walking on Sunshine,61,not_novel
230266,5500000,5000000,2014,Miss Julie,15,not_novel
261375,0,0,2014,Flying Home,48,not_novel
190469,2700000,0,2014,Redirected,94,not_novel
259072,1200000,0,2014,Wrong Turn 6: Last Resort,82,not_novel
284537,0,0,2014,Welcome to Me,88,not_novel
312526,0,0,2014,Alien Outpost,58,not_novel
258099,0,0,2014,Just Before I Go,76,not_novel
275060,0,0,2014,The Disappearance of Eleanor Rigby: Her,34,not_novel
285843,0,0,2014,October Gale,14,not_novel
250535,0,0,2014,Get Santa,11,not_novel
277597,0,0,2014,Mercenaries,21,not_novel
240916,8000000,0,2014,Reasonable Doubt,157,not_novel
254024,0,0,2014,The Face of an Angel,28,not_novel
244783,6000000,32251,2014,Song One,58,not_novel
250388,0,0,2014,Rampage: Capital Punishment,49,not_novel
252171,1000000,395000,2014,A Girl Walks Home Alone at Night,146,not_novel
253254,0,8251,2014,Before I Disappear,44,not_novel
210947,318000,121179,2014,Afflicted,142,not_novel
254263,30000000,0,2014,The Swan Princess: A Royal Family Tale,14,not_novel
235271,0,0,2014,Addicted,46,not_novel
241771,7000000,14618727,2014,Beyond the Lights,95,not_novel
299582,0,0,2014,A Royal Christmas,23,not_novel
298865,0,0,2014,Lost After Dark,12,not_novel
228358,0,0,2014,The Pact II,37,not_novel
252680,5000000,10429707,2014,Moms' Night Out,92,not_novel
251519,0,0,2014,Son of Batman,213,not_novel
238603,13000000,45300000,2014,Earth to Echo,223,not_novel
270938,0,0,2014,Falcon Rising,50,not_novel
275318,0,0,2014,Sleeping Beauty,16,not_novel
249260,0,0,2014,Avalanche Sharks,10,not_novel
215379,0,0,2014,Young Ones,63,not_novel
293633,2500000,0,2014,Catch Hell,14,not_novel
297961,0,0,2014,Big Driver,26,not_novel
233470,0,0,2014,Jamesy Boy,32,not_novel
248774,0,3123963,2014,Obvious Child,145,not_novel
292177,0,0,2014,My Little Pony: Equestria Girls - Rainbow Rocks,16,not_novel
242166,25000000,0,2014,Red Sky,16,not_novel
156597,0,0,2014,Stage Fright,36,not_novel
313074,0,0,2014,Sword of Vengeance,17,not_novel
275985,0,0,2014,The Coed and the Zombie Stoner,10,not_novel
286654,0,0,2014,Reclaim,30,not_novel
238475,0,0,2014,Best Night Ever,20,not_novel
284536,25000000,39171130,2014,The Gambler,405,not_novel
257447,0,0,2014,Tapped Out,16,not_novel
270005,0,0,2014,By the Gun,14,not_novel
254023,2000000,0,2014,The Humbling,18,not_novel
268060,0,0,2014,Road to Paloma,13,not_novel
209185,12700000,3430018,2014,The Grand Seduction,63,not_novel
282041,0,0,2014,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",25,not_novel
300706,5000000,0,2014,Let's Kill Ward's Wife,48,not_novel
265016,0,0,2014,Extraterrestrial,100,not_novel
289314,0,0,2014,Olive Kitteridge,41,not_novel
254194,0,0,2014,Starry Eyes,69,not_novel
261101,0,0,2014,Cantinflas,21,not_novel
253295,0,0,2014,Manny,33,not_novel
82657,0,0,2014,7500,138,not_novel
287415,1500000,0,2014,Free Fall,17,not_novel
259954,0,0,2014,5 to 7,59,not_novel
94590,325927,0,2014,Angry Video Game Nerd: The Movie,25,not_novel
199575,0,0,2014,These Final Hours,86,not_novel
174337,0,13769,2014,The Pretty One,51,not_novel
236399,0,0,2014,Flowers in the Attic,56,not_novel
279171,0,0,2014,Outlaw Prophet: Warren Jeffs,12,not_novel
270654,500000,15000000,2014,Parts Per Billion,14,not_novel
206296,0,0,2014,The Last Five Years,108,not_novel
157099,5000000,75143,2014,Better Living Through Chemistry,60,not_novel
157424,0,0,2014,Cabin Fever: Patient Zero,47,not_novel
211076,0,0,2014,Bad Turn Worse,22,not_novel
276401,0,0,2014,The Disappearance of Eleanor Rigby: Him,44,not_novel
241843,0,0,2014,Cooties,136,not_novel
297680,0,0,2014,Hangar 10,20,not_novel
126172,0,0,2014,Leprechaun: Origins,34,not_novel
293894,0,0,2014,Viking: The Berserkers,10,not_novel
212231,0,0,2014,Kid Cannabis,38,not_novel
268171,10000000,0,2014,Elsa & Fred,17,not_novel
289727,0,4453524,2014,The Rewrite,121,not_novel
330115,0,0,2014,Ride,27,not_novel
276496,0,0,2014,The Dark Horse,33,not_novel
290999,0,0,2014,Wyrmwood: Road Of The Dead,85,not_novel
249660,17000000,29789000,2014,God's Not Dead,146,not_novel
302828,0,0,2014,Against the Sun,37,not_novel
305091,0,0,2014,That Sugar Film,36,not_novel
281418,0,0,2014,The Lookalike,11,not_novel
299969,0,0,2014,"Marvel: 75 Years, From Pulp to Pop!",15,not_novel
259910,0,0,2014,Marvel Studios: Assembling a Universe,32,not_novel
267806,0,2756,2014,V/H/S: Viral,105,not_novel
242090,0,0,2014,The One I Love,182,not_novel
289416,0,0,2014,Grace,38,not_novel
265010,0,0,2014,The Canal,55,not_novel
257117,0,0,2014,Blood Punch,11,not_novel
113833,0,0,2014,The Normal Heart,197,not_novel
243526,0,0,2014,Faults,36,not_novel
79316,7000000,36433975,2014,Devil's Due,164,not_novel
285387,0,0,2014,Colt 45,47,not_novel
258284,0,0,2014,Every Secret Thing,39,based on novel
284284,0,0,2014,The Keeping Room,35,not_novel
294093,0,0,2014,Dinosaur Island,13,not_novel
304336,0,0,2014,Lap Dance,16,not_novel
276488,0,0,2014,Let Us Prey,44,not_novel
